title_id,title,year,runtime,genres,dir_list,cast_list,rating
tt1117378,...Around,(2008),104 min,"
Drama            ","['Director:', 'David Spaltro']","['Stars:', 'Robert W. Evans,', 'Molly Ryman,', 'Marcel Torres,', 'Berenice Mosca']",7.2
tt0074081,...I drugie ofitsialnye litsa,(1976),89 min,"
Drama            ","['Director:', 'Semyon Aranovich']","['Stars:', 'Vyacheslav Tikhonov,', 'Irina Miroshnichenko,', 'Anatoliy Grachyov,', 'Vsevolod Sanaev']",5.4
tt4876422,...in Furs,(2016),,"
Horror            ","['Director:', 'Christopher Bouchie']","['Stars:', 'Sarah Schoofs,', 'Alan Rowe Kelly,', 'Rachel Rose Gilmour,', 'Vito Trigo']",5.2
tt0080311,...Maybe This Time,(1980),96 min,"
Drama            ","['Director:', 'Chris McGill']","['Stars:', 'Judy Morris,', 'Bill Hunter,', 'Michael Preston,', 'Jill Perryman']",6.8
tt0031761,...One Third of a Nation...,(1939),79 min,"
Drama            ","['Director:', 'Dudley Murphy']","['Stars:', 'Sylvia Sidney,', 'Leif Erickson,', 'Myron McCormick,', 'Hiram Sherman']",6.1
tt0188378,...or Forever Hold Your Peace,(2001),,"
Comedy, Drama            ","['Director:', 'Kenneth August']","['Stars:', 'Ty Treadway,', 'Chris Coyne,', 'Keith Coogan,', 'Pepper Carlson']",7.7
tt0423781,...the Making of...,(2003),,"
Comedy            ","['Director:', 'Behn Fannin']","['Stars:', 'Behn Fannin,', 'Dustin Charles,', 'William Thorne,', 'Mary Alice Skalko']",7.6
tt0078718,And Justice for All,(1979),119 min,"
Crime, Drama, Thriller            ","['Director:', 'Norman Jewison']","['Stars:', 'Al Pacino,', 'Jack Warden,', 'John Forsythe,', 'Lee Strasberg']",7.4
tt1339038,"...and on the 7th Day, God Rocked",(2008),98 min,"
Comedy, Music            ","['Director:', 'Jason Page']","['Stars:', 'Amy Abts,', 'John Agurkis,', 'Julie Ahasay,', 'Carrie Boberg']",6.7
tt0329953,"...en fin, el mar",(2004),95 min,"
Drama, Romance            ","['Director:', 'Jorge Dyszel']","['Stars:', 'Joel Núñez,', 'Audry Gutiérrez Alea,', 'Enrique Pinti,', 'David Andriole']",4.8
tt0065360,"Tick, Tick, Tick",(1970),100 min,"
Drama, Action            ","['Director:', 'Ralph Nelson']","['Stars:', 'Jim Brown,', 'George Kennedy,', 'Fredric March,', 'Lynn Carlin']",6.6
tt2506748,.357,(2013),97 min,"
Action, Drama            ","['Director:', 'Brian Skiba']","['Stars:', 'Laurie Love,', 'Fred Williamson,', 'Brian Ames,', 'William Katt']",5.1
tt0389711,.357 Magnum,(1977),71 min,"
Action, Drama            ","['Director:', 'Nick Millard']","['Stars:', 'Gary Boyd,', 'Silvi Walter,', 'Aldo Girotti,', ""Angela O'Neil""]",4.4
tt12893620,.38 Special,(2021),,"
Crime            ","['Director:', 'César Rodríguez']",[],
tt9052832,.44,(2019),114 min,"
Crime, Drama, Thriller            ","['Director:', 'Darryl Ayles']","['Stars:', 'Taylor Bogaert,', 'Angelique LeBlanc,', 'David Parisian,', 'Lana King']",7
tt0259822,.45,(2006),101 min,"
Crime, Drama, Thriller            ","['Director:', 'Gary Lennon']","['Stars:', 'Milla Jovovich,', 'Angus Macfadyen,', 'Stephen Dorff,', 'Aisha Tyler']",5.5
tt0019894,.45 Calibre War,(1929),50 min,"
Western            ","['Director:', 'Leo D. Maloney']","['Stars:', 'Don Coleman,', 'Ben Corbett,', 'Al Hart,', 'Ed Jones']",
tt1439216,.ON.,(2007),60 min,"
Drama            ","['Director:', 'Colin Hodson']","['Stars:', 'Colin Hodson,', 'Gregory King,', 'Helena Nimmo,', 'George Rose']",
tt0278259,.com for Murder,(2002),96 min,"
Horror, Sci-Fi, Thriller            ","['Director:', 'Nico Mastorakis']","['Stars:', 'Nastassja Kinski,', 'Jeffery Dean,', 'Nicollette Sheridan,', 'Roger Daltrey']",2.8
tt1864227,00 - Zero Zero 3D,(2011),75 min,"
Animation            ","['Director:', 'Marco Pavone']","['Stars:', 'Alex Polidori,', 'Massimiliano Alto,', ""Domitilla D'Amico,"", 'Sonia Scotti']",5.5
tt2416424,00 Schneider - Im Wendekreis der Eidechse,(2013),94 min,"
Comedy            ","['Directors:', 'Helge Schneider,', 'Andrea Schumacher']","['Stars:', 'Helge Schneider,', 'Zorro,', 'Peter Thoms,', 'Tyree Glenn']",5.7
tt9046926,0000: A Shark Odyssey,(2018),91 min,"
Animation, Comedy, Musical            ","['Director:', 'Iki Ènèng']","['Stars:', 'Elisabet Borg,', 'Ela Chopra,', 'Alva Holmström,', 'Jennie Lang']",1.6
tt9811798,0009: The Sharks Make Contact,(2019),133 min,"
Animation, Comedy, Musical            ","['Director:', 'Iki Ènèng']","['Stars:', 'Cynthia Abrams,', 'Basir Al-Amin,', 'Devdas Anand,', 'Matthew Baker']",1.9
tt10315070,0010: The Sharks Make Contact - Part 2,(2019),115 min,"
Animation, Comedy, Sci-Fi            ","['Director:', 'Iki Ènèng']","['Stars:', 'Lily Thomas,', 'Maryna Hrytsenko,', 'Iki Ènèng,', 'Ryan Lee']",6.2
tt7400998,LX 2048,(2020),103 min,"
Drama, Sci-Fi, Thriller            ","['Director:', 'Guy Moshe']","['Stars:', 'Juliet Aubrey,', 'Anna Brewster,', 'Gabrielle Cassi,', ""James D'Arcy""]",4.9
tt12416788,00K9,(2020),70 min,"
Animation, Action, Comedy            ","['Director:', 'Bud Banister']","['Stars:', 'Lisa Cronauer,', 'Simon Hill,', 'Larry G. Jones,', 'Aidan Mccreary']",3.2
tt13492264,00K9: No Time to Shed,(2021),90 min,"
Animation, Comedy, Family            ","['Director:', 'Bud Banister']","['Star:', 'Simon Hill']",7.2
tt15433948,00K9: Operation Christmas,(2021),70 min,"
Animation            ","['Director:', 'Bud Banister']","['Stars:', 'Lisa Cronauer,', 'Rich Daigle,', 'Jerry Davis,', 'Aidan Mccreary']",
tt0419952,May 6th,(2004),117 min,"
Drama, Thriller            ","['Director:', 'Theo van Gogh']","['Stars:', 'Thijs Römer,', 'Tara Elders,', 'Cahit Ölmez,', 'Jack Wouterse']",6.6
tt1192862,07-y menyaet kurs,(2007),91 min,"
Action            ","['Directors:', 'Vladimir Potapov,', 'Olga Popova']","['Stars:', 'Kamran Abdulaev,', 'Victor Afanasiev,', 'Alexey Artemov,', 'Sambel Asatryan']",5.5
tt8101628,080817.mp4,(2017),45 min,"
Horror            ","['Director:', 'Jonah Cairns']","['Stars:', 'Jonah Cairns,', 'Collis Heleine']",4.5
tt1578696,0:22:43,(2010),62 min,"
Horror, Thriller            ","['Directors:', 'Anthony Thompson,', 'Jerry J. White III']","['Stars:', 'Whitney Barker,', 'Michael Frazier,', 'Darius Hagens,', 'Devin Hulett']",4.2
tt1372680,0s & 1s,(2011),83 min,"
Comedy            ","['Director:', 'Eugene Kotlyarenko']","['Stars:', 'Morgan Krantz,', 'Jeremy Blackman,', 'Ryan Reyes,', 'Matty Cardarople']",7.5
tt11628602,0½1,(2020),,"
Mystery, Thriller            ","['Director:', 'Kyan Kiani']",[],
tt1859618,1,(2020),98 min,"
Drama            ","['Director:', 'Andrzej Kozlowski']","['Stars:', 'Ethan Phillips,', 'Alice Amter,', 'London Bridges,', 'Jude Ciccolella']",7.9
tt4793436,1 + 1 = 11,(2018),85 min,"
Sci-Fi            ","['Director:', 'Martyn Park']","['Stars:', 'Sian Katelyn Crane,', 'Jonathan Lee Jones,', 'Esther Hannaford,', 'Raj Krishnan']",8.4
tt2390346,1+1+1 - Sympathy for the Decay,(2012),60 min,,"['Director:', 'Ilppo Pohjola']","['Star:', 'Dimitrios Kallieris']",3.8
tt0377296,1 2 3,(2003),94 min,"
Comedy            ","['Director:', 'Michael Picarella']","['Stars:', 'Jared Adams,', 'Gerardo Cabrera,', 'Dean Ganshaw,', 'Ami Nicole Lum']",4.9
tt2006036,1 911 Jak Boyz,(2011),78 min,"
Action, Crime, Musical            ","['Directors:', 'Nicholas Marshall,', 'Nickymar']","['Stars:', 'Emery Joseph,', 'Nicholas Marshall,', 'Alberto Rose']",4.2
tt9025208,1 Angry Black Man,(2018),92 min,"
Drama            ","['Director:', 'Menelek Lumumba']","['Stars:', 'Keith Stone Griffith,', 'Daphne Danielle,', 'Miguel A. Núñez Jr.,', 'Ramon Nuñez']",7.7
tt4685428,1 Buck,(2017),90 min,"
Drama, Thriller            ","['Director:', 'Fabien Dufils']","['Stars:', 'John Freeman,', 'Katie Ryan,', 'Cassi Colvin,', 'Will Green']",5.7
tt2388856,1 Chance 2 Dance,(2014),89 min,"
Drama, Family            ","['Director:', 'Adam Deyoe']","['Stars:', 'Lexi Giovagnoli,', 'Justin Ray,', 'Rae Latt,', 'Poonam Basu']",4.6
tt7122468,1 Chisper,(2015),,"
Horror            ",[],[],
tt1268158,1 Day,(2009),102 min,"
Drama            ","['Director:', 'Penny Woolcock']","['Stars:', 'Dylan Duffus,', 'Orhan Whyte,', 'Yohance Watson,', 'Duncan Tobias']",4.3
tt3118542,1 Dead Party,(2013),83 min,"
Comedy, Horror, Thriller            ","['Director:', 'Matty Castano']","['Stars:', 'Cameron Brexler,', 'Bones McCoy Castano,', 'Matty Castano,', 'James Hollis III']",4.3
tt7856404,"1 Dead man, 6 Suspects, $65 Million",(2018),50 min,"
Mystery            ","['Directors:', 'Migdalia Etheridge,', 'Ray Etheridge']","['Stars:', 'Patrick Campion,', 'Bill Carter,', 'J. Mark Emerson,', 'Johny Fontaine']",3.3
tt4875960,1 Interrogation,(2020),95 min,"
Crime            ","['Director:', 'Dan Hewitt Owens']","['Stars:', 'Dan Hewitt Owens,', 'Charidy Wronski,', 'Tom Arnold,', 'Danni Tamburro']",3.9
tt1701202,1 Message,(2011),152 min,"
Drama, Romance            ","['Director:', 'Jefferson Moore']","['Stars:', 'Ashley Kate Adams,', 'Juliana Allen,', 'Matt Wallace,', 'Melissa Combs']",7
tt2184233,1 Mile to You,(2017),104 min,"
Drama, Romance, Sport            ","['Director:', 'Leif Tilden']","['Stars:', 'Graham Rogers,', 'Tim Roth,', 'Stefanie Scott,', 'Thomas Cocquerel']",6.3
tt9765226,1 Night in San Diego,(2020),85 min,"
Comedy            ","['Director:', 'Penelope Lawson']","['Stars:', 'Jenna Ushkowitz,', 'Donna Pieroni,', 'Laura Ashley Samuels,', 'Brian Borello']",3.4
tt1523987,1 Out of 7,(2011),90 min,"
Drama            ","['Director:', 'York Alec Shackleton']","['Stars:', 'Laura Ramsey,', 'Toby Hemingway,', 'Vivica A. Fox,', 'Theresa Russell']",5.3
tt10560278,1 Time,(2019),,"
Crime            ","['Director:', 'Kevin Stagger']","['Star:', 'Kevin Stagger']",
tt5322692,1 Versus 100,(2019),78 min,"
Mystery, Thriller            ","['Director:', 'Bruno Kohfield-Galeano']","['Stars:', 'Anna McClean,', 'Nancy Nezbit,', 'Charla Bocchicchio,', 'Walter Mecham']",6.5
tt4152210,1 World 100 Lonely,(2015),116 min,"
Comedy, Drama, Romance            ","['Director:', 'Brian McGuire']","['Stars:', 'Lara Heller,', 'Kendall Carroll,', 'Mark E. Fletcher,', 'Michael Kaiser']",6.8
tt1319553,1 and 0 nly,(2008),84 min,"
Drama, Fantasy, Mystery            ","['Director:', 'Martyn Park']","['Stars:', 'Christopher James Baker,', 'William Wallace']",7.9
tt2462560,1 and a Half,(2012),150 min,,"['Stars:', 'Doug,', 'Daniel Molloy']",[],
tt0119247,Half a Chance,(1998),104 min,"
Action, Adventure, Comedy            ","['Director:', 'Patrice Leconte']","['Stars:', 'Jean-Paul Belmondo,', 'Alain Delon,', 'Vanessa Paradis,', 'Eric Defosse']",5.8
tt1611793,1 in 3,(2010),110 min,"
Drama            ","['Director:', 'Lagueria Davis']","['Stars:', ""D'Ray Baker,"", 'Natasha Barron,', 'Jon Bielich,', 'Michaela Bishop']",8.3
tt6265750,1% - The Voice Within,(2017),,"
Action            ","['Director:', 'Jesper Sanneving']","['Stars:', 'David Labrava,', 'Mitcho Batalov,', 'Rolf Jarl,', 'Jerry Solfeldt']",7.4
tt0831354,"1, 2, 3, Whiteout",(2007),75 min,"
Drama, Sci-Fi            ","['Director:', 'James June Schneider']","['Stars:', 'Lou Castel,', 'Karine Adrover,', 'Nehra Stella,', ""Edwige de l'Estrange""]",5.7
tt0026027,"1, 000 Dollars a Minute",(1935),70 min,"
Comedy, Romance            ","['Director:', 'Aubrey Scotto']","['Stars:', 'Roger Pryor,', 'Leila Hyams,', 'Edward Brophy,', 'Sterling Holloway']",6.1
tt0056795,"1, 000 Shapes of a Female",(1963),79 min,"
Comedy            ","['Director:', 'Barry Mahon']","['Stars:', 'Darlene Bennett,', 'Linda Bennett,', 'Bob Bensen,', 'Audrey Campbell']",5.1
tt1430064,"1,001 Ways to Enjoy the Missionary Position",(2010),83 min,"
Comedy, Drama, Sci-Fi            ","['Director:', 'Alan Chu']","['Stars:', 'William Russ,', 'Anthem Moss,', 'Natasha Melnick,', 'Richard Riehle']",5.4
tt5574408,1-800-Jackets,(2016),45 min,"
Action, Comedy, Crime            ","['Director:', 'Zack Abraham']","['Stars:', 'Jaden Begnaud,', 'Katy Briggs,', 'Tyler Fontenot,', 'Jacolby Glaude']",
tt3226634,1-9,(2013),77 min,"
Animation, Biography, Drama            ","['Director:', 'Paul Pescador']",[],
tt0262193,1-900,(1996),98 min,"
Comedy, Drama, Thriller            ","['Director:', 'M. David Lee III']","['Stars:', 'Randy Allen,', 'Amy Applebaum,', 'Michelle Dardis,', 'Lisa Foxx']",3.5
tt4418268,1.7 Alpha,(2015),97 min,"
Drama, Sci-Fi            ","['Director:', 'Quanah Jay Hicks']","['Stars:', 'Sebastian Stimman,', 'Amy Londyn,', 'Richard Meiman,', 'Jacqueline Delibes']",6.6
tt3445702,1/1,(2018),85 min,"
Drama            ","['Director:', 'Jeremy Phillips']","['Stars:', 'Lindsey Shaw,', 'Judd Nelson,', 'Dendrie Taylor,', 'Veronnica Avila']",6.3
tt1669776,1/20,(2010),90 min,"
Comedy, Drama, Family            ","['Director:', 'Gerardo del Castillo Ramirez']","['Stars:', 'Pete Aka Bmske,', 'Patrick Aleph,', 'Humberto Altef,', 'Mia Y. Anderson']",
tt0078721,10,(1979),122 min,"
Comedy, Romance            ","['Director:', 'Blake Edwards']","['Stars:', 'Dudley Moore,', 'Bo Derek,', 'Julie Andrews,', 'Robert Webber']",6.1
tt1941430,10,(IV) (2011),,"
Action            ","['Director:', 'Paul Knight']","['Stars:', ""Jamie O'Keefe,"", 'Andre Nightingale,', 'Shawn Birch,', 'Richard Grimes']",3.5
tt2170245,10,(I) (2012),76 min,"
Thriller            ","['Director:', 'William Ayers']","['Stars:', 'Arthur Wahlberg,', 'Scott Davis,', 'Vinny Tuzzo,', 'Tracie Reilly']",6.2
tt5282238,10,(2015),90 min,"
Thriller            ","['Director:', 'Jeff Morris']","['Stars:', 'Patrick Burnett,', 'James J. Coker,', 'Lance Davis,', 'Thomas Doolittle']",7.1
tt1800657,10 Arenas of Marwood,(2011),90 min,"
Comedy            ","['Director:', 'Michael Audreson']","['Stars:', 'Judi Bowker,', 'Kate Dion-Richard,', 'Lucy Fenton,', 'Laura Gallacher']",
tt0312297,10 Attitudes,(2001),87 min,"
Comedy, Drama            ","['Director:', 'Michael O. Gallant']","['Stars:', 'Jason Stuart,', 'Jim J. Bullock,', 'Christopher Cowan,', 'David Faustino']",4.9
tt1080001,10 Bullets,(2007),120 min,"
Action, Thriller            ","['Directors:', 'Ken Maskrey,', 'Todd Dyjak']","['Stars:', 'Lauren von Engeln,', 'Cami Garrett,', 'Regan Shock,', 'Brian Benns']",5.9
tt2134170,10 Cent Pistol,(2014),91 min,"
Crime, Thriller            ","['Director:', 'Michael C. Martin']","['Stars:', 'Jena Malone,', 'JT Alexander,', 'Damon Alexander,', 'Joe Mantegna']",4.6
tt1179933,10 Cloverfield Lane,(2016),103 min,"
Action, Drama, Horror            ","['Director:', 'Dan Trachtenberg']","['Stars:', 'John Goodman,', 'Mary Elizabeth Winstead,', 'John Gallagher Jr.,', 'Douglas M. Griffin']",7.2
tt8866064,10 Days Before the Wedding,(2018),120 min,"
Comedy, Drama, Musical            ","['Director:', 'Amr Gamal']","['Stars:', 'Sali Hamada,', 'Khaled Hamdan,', ""Moh'd Nagi,"", 'Qassem Rashad']",7.8
tt2281520,10 Days in Daytona: Bike Week 2012,(2012),64 min,,"['Director:', 'Scott Polera']",[],
tt5574344,10 Days in December,(2016),,"
Romance            ","['Director:', 'Frank W. Kelly']","['Stars:', 'Graeme Coughlan,', 'Grace Fitzgerald']",
tt10499474,10 Days in Sun City,(2017),87 min,"
Adventure, Comedy, Romance            ","['Director:', 'Adze Ugah']","['Stars:', 'Gbenro Ajibade,', 'Ali Baba,', 'Fathia Balogun,', 'Jaun de Jager']",5.1
tt3453052,10 Days in a Madhouse,(2015),111 min,"
Drama            ","['Director:', 'Timothy Hines']","['Stars:', 'Caroline Barry,', 'Christopher Lambert,', 'Kelly LeBrock,', 'Julia Chantrey']",6.2
tt1743906,10 Days to Die,(2010),88 min,"
Horror, Thriller            ","['Directors:', 'Casie Coddington,', 'Elaine Niessner,', 'Michael Sergi']","['Stars:', 'Clare Bowen,', 'Jason Smith,', 'Natalie Hoflin,', 'Chris Baz']",3.6
tt11512204,"10 Drawings for Projection, 1989-2011",(2011),,"
Animation            ","['Director:', 'William Kentridge']",[],
tt2658544,10 Grams,(2015),75 min,"
Crime            ","['Director:', 'Lloyd James']","['Stars:', 'Lloyd James,', 'Brian Woodward,', 'Darren Lynch,', 'Conner Lynch']",4.2
tt0499603,10 Items or Less,(2006),82 min,"
Comedy, Drama            ","['Director:', 'Brad Silberling']","['Stars:', 'Morgan Freeman,', 'Paz Vega,', 'Jonah Hill,', 'Anne Dudek']",6.5
tt2321472,10 Metres,(2012),86 min,"
Action, Drama, Thriller            ","['Director:', 'Rory Noke']","['Stars:', 'Craig Annis,', 'Stefan Taylor,', 'Melanie Berry,', 'Robin Brown']",5.5
tt4562630,10 Minutes,(I) (2015),67 min,"
Action, Drama, Thriller            ","['Director:', 'Saquan Jones']","['Stars:', 'Lamar K. Cheston,', 'Elijah Coleman,', 'Maya Rose De Lucia,', 'Shadner Ifrene']",
tt8809652,10 Minutes Gone,(2019),89 min,"
Crime, Thriller            ","['Director:', 'Brian A. Miller']","['Stars:', 'Bruce Willis,', 'Michael Chiklis,', 'Meadow Williams,', 'Kyle Schmid']",3.6
tt3124636,10 Pound Slimdown,(2009),116 min,"
Sport            ","['Star:', 'Chris Freytag']",[],
tt0066730,10 Rillington Place,(1971),111 min,"
Biography, Crime, Drama            ","['Director:', 'Richard Fleischer']","['Stars:', 'Richard Attenborough,', 'Judy Geeson,', 'John Hurt,', 'Pat Heywood']",7.5
tt1993391,10 Rules for Sleeping Around,(2013),94 min,"
Comedy, Romance            ","['Director:', 'Leslie Greif']","['Stars:', 'Tammin Sursok,', 'Christopher Rodriguez Marquette,', 'Virginia Williams,', 'Jesse Bradford']",3.6
tt11210498,10 Songs for Charity,(2021),114 min,"
Drama            ","['Director:', 'Karin Junger']","['Stars:', 'Andrea Abbracciante,', 'Tina Ibe Abebe,', 'Jeff Godfrey Williams Agbaingbe,', 'Ijeoma Grace Agu']",6.9
tt14604058,10 Speed,(1982),92 min,"
Drama            ","['Director:', 'Steven Hull']","['Stars:', 'William Woodbridge,', 'Patricia Hume,', 'Jordan Welch,', 'David Clover']",
tt13550066,10 Steps to Love,(2021),90 min,"
Romance            ","['Director:', 'Elizabeth Snoderly']","['Stars:', 'Ella Cannon,', 'Britton Webb,', 'Lexi Giovagnoli,', 'Victoria Posey']",8.1
tt2402917,10 Things I Hate About Life,(2014),,"
Comedy, Romance            ","['Director:', 'Gil Junger']","['Stars:', 'Elodie Yung,', 'Janet Montgomery,', 'Billy Campbell,', 'Chelsey Crisp']",6.2
tt0147800,10 Things I Hate About You,(1999),97 min,"
Comedy, Drama, Romance            ","['Director:', 'Gil Junger']","['Stars:', 'Heath Ledger,', 'Julia Stiles,', 'Joseph Gordon-Levitt,', 'Larisa Oleynik']",7.3
tt7939428,10 Things We Should Do Before We Break Up,(2020),74 min,"
Romance            ","['Director:', 'Galt Niederhoffer']","['Stars:', 'Christina Ricci,', 'Hamish Linklater,', 'Mia Sinclair Jenness,', 'Brady Jenness']",4.7
tt2357658,10 Williams,(2012),82 min,"
Drama            ","['Director:', 'Richie Cerda']","['Stars:', 'Amy Fox,', 'Richie Cerda,', 'Tyler Andrew Pino,', 'Phillip Chudoba']",
tt1715873,10 Years,(2011),100 min,"
Comedy, Drama, Romance            ","['Director:', 'Jamie Linden']","['Stars:', 'Channing Tatum,', 'Rosario Dawson,', 'Chris Pratt,', 'Jenna Dewan']",6.1
tt1079974,10 Years Later,(2010),98 min,"
Comedy, Drama            ","['Director:', 'Aaron Michael Metchik']","['Stars:', 'Jake Hoffman,', 'Rachel Boston,', 'Kathleen Rose Perkins,', 'Aaron Michael Metchik']",5.9
tt8290706,10 am,(2017),71 min,"
Drama            ","['Director:', 'Cristian Quinzacara']","['Stars:', 'Sergio Espinoza,', 'Celeste Fernández,', 'Pablo Fuentes,', 'Néstor Carvajal']",
tt10989938,10 doors,(2021),,"
Thriller            ","['Directors:', 'James Person,', 'Gordon Price']","['Stars:', 'Dimetrius Almazin,', 'Christopher Andrews,', 'Stephanie Barthoiomul,', 'Maddie Bealer']",
tt1729226,Teddy Bear,(2012),92 min,"
Drama, Romance            ","['Director:', 'Mads Matthiesen']","['Stars:', 'Kim Kold,', 'Elsebeth Steentoft,', 'Lamaiporn Sangmanee Hougaard,', 'David Winters']",7.1
tt0085121,10 to Midnight,(1983),101 min,"
Crime, Drama, Thriller            ","['Director:', 'J. Lee Thompson']","['Stars:', 'Charles Bronson,', 'Lisa Eilbacher,', 'Andrew Stevens,', 'Gene Davis']",6.3
tt0863056,"10, 000 Apologies",(2006),,"
Comedy            ","['Directors:', 'Kenzo Lee,', 'May Wang']","['Stars:', 'May Wang,', 'Kenzo Lee,', 'Genevieve Adell']",7
tt0443649,"10,000 BC",(2008),109 min,"
Action, Adventure, Drama            ","['Director:', 'Roland Emmerich']","['Stars:', 'Camilla Belle,', 'Steven Strait,', 'Marco Khan,', 'Cliff Curtis']",5.1
tt3530690,"10,000 Days",(2014),91 min,"
Sci-Fi            ","['Director:', 'Eric Small']","['Stars:', 'John Schneider,', 'Peter Wingfield,', 'James Harvey Ward,', 'Kim Myers']",2.7
tt3397754,Ten Thousand Saints,(2015),113 min,"
Comedy, Drama, Music            ","['Directors:', 'Shari Springer Berman,', 'Robert Pulcini']","['Stars:', 'Ethan Hawke,', 'Asa Butterfield,', 'Hailee Steinfeld,', 'Emily Mortimer']",5.9
